specialty_id,specialty_name,service_id,service_name,service_desc,service_name_vn,service_desc_vn,is_advanced,intensity_level
14100,Aesthetic Dermatology,14109,"Scar Revision","Surgical or non-surgical techniques to improve the appearance of scars from injuries or surgeries.","Cải thiện sẹo","Các kỹ thuật phẫu thuật hoặc không phẫu thuật để cải thiện vẻ ngoại hình của các vết sẹo do chấn thương hoặc phẫu thuật.",No,2
14100,Aesthetic Dermatology,14110,"Anti-Aging Treatments","Various treatments and procedures to combat the signs of aging and maintain youthful skin.","Trị liệu ngăn ngừa lão hóa","Các liệu pháp và quy trình khác nhau để chống lại dấu hiệu lão hóa và duy trì làn da trẻ trung.",No,2
14100,Aesthetic Dermatology,14111,"Non-Surgical Body Contouring","Non-invasive treatments to reshape and tone the body without surgery.","Tái hình dạng cơ thể không phẫu thuật","Các liệu pháp không xâm lấn để tái hình dạng và làm săn chắc cơ thể mà không cần phẫu thuật.",No,1
14100,Aesthetic Dermatology,14112,"Hyperpigmentation Treatment","Treatment to reduce the appearance of dark spots and pigmentation issues on the skin.","Trị liệu da sạm màu","Trị liệu để làm giảm vẻ ngoại hình của các đốm tối và vấn đề về sắc tố trên da.",No,2
14100,Aesthetic Dermatology,14113,"Acne Scar Treatment","Treatment for scars and marks left by acne, including pitted and textured scars.","Trị liệu sẹo mụn","Trị liệu cho các vết sẹo và dấu vết do mụn, bao gồm cả các vết sẹo lõm và có cấu trúc.",No,2
14100,Aesthetic Dermatology,14114,"Laser Skin Resurfacing","Laser-based treatment to improve skin texture, reduce wrinkles, and address sun damage.","Làm mới da bằng laser","Trị liệu dựa trên công nghệ laser để cải thiện cấu trúc da, giảm nếp nhăn và đối phó với hại từ tia UV.",No,2
14100,Aesthetic Dermatology,14115,"Hair Restoration","Surgical and non-surgical options to address hair loss and promote hair regrowth.","Khôi phục tóc","Các phương án phẫu thuật và không phẫu thuật để giải quyết tình trạng rụng tóc và khuyến khích mọc tóc mới.",No,2
14200,Pediatric Neurology,14201,"Neurodevelopmental Evaluation","Assessment of a child's neurological development, including cognitive, motor, and behavioral functions.","Đánh giá phát triển thần kinh","Đánh giá sự phát triển thần kinh của trẻ, bao gồm chức năng nhận thức, vận động và hành vi.",No,3
14200,Pediatric Neurology,14202,"Epilepsy Management","Diagnosis and treatment of epilepsy in children, including medication management and monitoring.","Quản lý động kinh","Chuẩn đoán và điều trị động kinh ở trẻ em, bao gồm quản lý thuốc và theo dõi.",No,2
14200,Pediatric Neurology,14203,"Developmental Delay Assessment","Evaluation of delays in a child's physical or mental development and recommendations for interventions.","Đánh giá trễ phát triển","Đánh giá sự trễ phát triển về thể chất hoặc tinh thần của trẻ và đề xuất các biện pháp can thiệp.",No,3
14200,Pediatric Neurology,14204,"Headache Management","Diagnosis and management of headaches and migraines in pediatric patients.","Quản lý đau đầu","Chuẩn đoán và quản lý đau đầu và đau nửa đầu ở trẻ em.",No,3
14200,Pediatric Neurology,14205,"Autism Spectrum Disorder Evaluation","Assessment and diagnosis of autism spectrum disorders in children, including early intervention planning.","Đánh giá rộng rãi tự kỷ","Đánh giá và chuẩn đoán các rối loạn trong phạm vi tự kỷ ở trẻ em, bao gồm lập kế hoạch can thiệp sớm.",No,3
14200,Pediatric Neurology,14206,"Neuromuscular Disorder Management","Diagnosis and management of neuromuscular disorders in children, including muscular dystrophy and myasthenia gravis.","Quản lý rối loạn thần kinh cơ bắp","Chuẩn đoán và quản lý các rối loạn thần kinh cơ bắp ở trẻ em, bao gồm bệnh cơ bắp và bệnh myasthenia gravis.",No,1
14200,Pediatric Neurology,14207,"Seizure Disorder Assessment","Evaluation and diagnosis of seizure disorders in children, including the classification of seizures and their causes.","Đánh giá rối loạn co giật","Đánh giá và chuẩn đoán rối loạn co giật ở trẻ em, bao gồm phân loại các cơn co giật và nguyên nhân của chúng.",No,1
14200,Pediatric Neurology,14208,"Pediatric Neurology Consultation","Consultation with a pediatric neurologist to discuss neurological issues, provide guidance, and plan treatment.","Tư vấn Thần kinh Nhi","Tư vấn với bác sĩ thần kinh nhi để thảo luận về các vấn đề về thần kinh, cung cấp hướng dẫn và lập kế hoạch điều trị.",No,1
14200,Pediatric Neurology,14209,"ADHD Evaluation and Management","Evaluation and management of Attention-Deficit/Hyperactivity Disorder (ADHD) in children.","Đánh giá và quản lý ADHD","Đánh giá và quản lý Rối loạn Tập trung/Hoạt động Tăng cường (ADHD) ở trẻ em.",No,3
14200,Pediatric Neurology,14210,"Neurogenetic Testing","Genetic testing to identify neurological disorders with a genetic component in pediatric patients.","Kiểm tra di truyền thần kinh","Kiểm tra di truyền để xác định các rối loạn thần kinh có yếu tố di truyền ở trẻ em.",No,1
14200,Pediatric Neurology,14211,"Pediatric Neurology Follow-up","Follow-up appointments with a pediatric neurologist to monitor progress and adjust treatment plans.","Tư vấn theo dõi Thần kinh Nhi","Các cuộc hẹn theo dõi với bác sĩ thần kinh nhi để theo d",No,2
14300,Immunization,14301,"Childhood Vaccinations","Routine vaccinations for children to protect against various diseases, including measles, mumps, rubella, and more.","Tiêm chủng cho trẻ em","Tiêm chủng định kỳ cho trẻ em để bảo vệ khỏi nhiều loại bệnh, bao gồm sởi, quai bị, rubella và nhiều bệnh khác.",No,3
14300,Immunization,14302,"Adult Vaccinations","Vaccinations recommended for adults to prevent infections and diseases such as influenza, hepatitis, and more.","Tiêm chủng cho người trưởng thành","Tiêm chủng được đề nghị cho người trưởng thành để ngăn ngừa các nhiễm trùng và bệnh tật như cúm, viêm gan và nhiều bệnh khác.",No,3
14300,Immunization,14303,"Travel Vaccinations","Vaccinations for travelers going to regions with specific health risks, protecting against diseases like yellow fever and typhoid.","Tiêm chủng du lịch","Tiêm chủng cho người đi du lịch đến các vùng có nguy cơ sức khỏe cụ thể, bảo vệ khỏi các bệnh như sốt vàng và thương hàn.",No,3
14300,Immunization,14304,"Flu Vaccination","Annual influenza vaccinations to protect against seasonal flu viruses.","Tiêm chủng cúm","Tiêm chủng cúm hàng năm để bảo vệ khỏi các loại virus cúm mùa.",No,3
14300,Immunization,14305,"Vaccine Information and Counseling","Education and counseling on vaccines, including their benefits and potential side effects.","Thông tin và tư vấn về tiêm chủng","Giáo dục và tư vấn về tiêm chủng, bao gồm lợi ích và các tác dụng phụ tiềm năng.",No,3
14300,Immunization,14306,"Vaccine Administration","Safe and proper administration of vaccines by trained healthcare professionals.","Tiêm chủng","Tiêm chủng an toàn và đúng cách bởi các chuyên gia y tế được đào tạo.",No,3
14300,Immunization,14307,"Immunization Records","Documentation and maintenance of immunization records for individuals and families.","Hồ sơ tiêm chủng","Lập hồ sơ và duy trì hồ sơ tiêm chủng cho cá nhân và gia đình.",No,3
14300,Immunization,14308,"Vaccination Reminders","Notification and reminders for upcoming vaccination schedules to ensure timely immunization.","Nhắc nhở tiêm chủng","Thông báo và nhắc nhở về lịch tiêm chủng sắp tới để đảm bảo tiêm chủng đúng hạn.",No,3
14300,Immunization,14309,"Immunization Outreach Programs","Community-based programs and outreach efforts to promote and provide vaccinations.","Chương trình tiêm chủng và tiếp cận cộng đồng","Các chương trình dựa trên cộng đồng và nỗ lực tiếp cận để khuyến cáo và cung cấp tiêm chủng.",No,3
14300,Immunization,14310,"School Vaccination Clinics","Vaccination clinics held in schools to provide easy access to immunizations for students.","Phòng tiêm tiêm chủng tại trường học","Các phòng tiêm chuyên biệt tổ chức tại các trường học để dễ dàng tiêm chủng cho học sinh.",No,3
14300,Immunization,14311,"Specialty Vaccines","Vaccinations for specific groups or medical conditions, including immunocompromised individuals.","Tiêm chủng đặc biệt","Tiêm chủng cho các nhóm cụ thể hoặc tình trạng y tế, bao gồm những người suy giảm miễn dịch.",No,1
14400,Gastroenterology and Hepatology,14401,"Gastrointestinal Consultation","Consultation with a gastroenterologist to assess and address digestive issues and concerns.","Tư vấn Tiêu hóa","Tư vấn với bác sĩ tiêu hóa để đánh giá và giải quyết các vấn đề và lo ngại về hệ tiêu hóa.",No,3
14400,Gastroenterology and Hepatology,14402,"Upper Endoscopy (EGD)","Diagnostic procedure to examine the upper gastrointestinal tract, including the esophagus and stomach.","Kiểm tra đường tiêu hóa trên (EGD)","Thủ tục chẩn đoán để kiểm tra đường tiêu hóa trên, bao gồm thực quản và dạ dày.",No,2
14400,Gastroenterology and Hepatology,14403,"Colonoscopy","Endoscopic examination of the large intestine (colon) for the detection of polyps, tumors, and other abnormalities.","Kiểm tra đường ruột kết","Kiểm tra ruột kết bằng cách sử dụng endoscopy để phát hiện polyp, u nang và các bất thường khác.",No,2
14400,Gastroenterology and Hepatology,14404,"Liver Disease Evaluation","Evaluation, diagnosis, and management of liver diseases, including hepatitis, cirrhosis, and fatty liver disease.","Đánh giá bệnh gan","Đánh giá, chuẩn đoán và quản lý các bệnh gan, bao gồm viêm gan, xơ gan và bệnh gan nhiễm mỡ.",No,3
14400,Gastroenterology and Hepatology,14405,"Gallbladder Disorders","Diagnosis and treatment of disorders related to the gallbladder, including gallstones and inflammation.","Rối loạn bàng quang","Chuẩn đoán và điều trị các rối loạn liên quan đến bàng quang, bao gồm sỏi bàng quang và viêm nhiễm.",No,3
14400,Gastroenterology and Hepatology,14406,"Pancreatic Disease Management","Diagnosis and management of diseases affecting the pancreas, including pancreatitis and cystic fibrosis.","Quản lý bệnh tụy","Chuẩn đoán và quản lý các bệnh ảnh hưởng đến tụy, bao gồm viêm tụy và bệnh xơ phổi mật.",No,2
14400,Gastroenterology and Hepatology,14407,"Inflammatory Bowel Disease (IBD) Care","Comprehensive care for individuals with Crohn's disease and ulcerative colitis, including medical treatment and monitoring.","Chăm sóc bệnh viêm ruột","Chăm sóc toàn diện cho những người mắc bệnh Crohn và viêm đại tràng loét, bao gồm điều trị y tế và theo dõi.",No,2
14400,Gastroenterology and Hepatology,14408,"Nutritional Counseling for GI Health","Dietary guidance and counseling for individuals with gastrointestinal conditions to optimize their digestive health.","Tư vấn dinh dưỡng cho sức khỏe tiêu hóa","Hướng dẫn và tư vấn dinh dưỡng cho những người có các vấn đề về tiêu hóa để tối ưu hóa sức khỏe tiêu hóa của họ.",No,4
14400,Gastroenterology and Hepatology,14409,"Irritable Bowel Syndrome (IBS) Management","Diagnosis and management of irritable bowel syndrome (IBS), including symptom relief and dietary advice.","Quản lý hội chứng ruột kích thích","Chuẩn đoán và quản lý hội chứng ruột kích thích (IBS), bao gồm giảm triệu chứng và lời khuyên dinh dưỡng.",No,2
14400,Gastroenterology and Hepatology,14410,"GERD (Gastroesophageal Reflux Disease) Treatment","Treatment for GERD, a condition where stomach acid frequently flows back into the esophagus, causing heartburn.","Trị liệu GERD (Bệnh trào ngược dạ dày thực quản)","Trị liệu cho GERD, một tình trạng mà axit dạ dày thường trào ngược vào thực quản, gây chứng ăn không tiêu hóa.",No,2
14500,Adult Cardiology,14501,"Cardiac Evaluation and Consultation","Consultation with a cardiologist to assess heart health and discuss cardiac concerns.","Tư vấn tim mạch","Tư vấn với bác sĩ tim mạch để đánh giá sức khỏe tim và thảo luận về các vấn đề liên quan đến tim mạch.",No,2
14500,Adult Cardiology,14502,"Echocardiography (Echo)","Diagnostic test using ultrasound to create images of the heart's structure and assess its function.","Kiểm tra siêu âm tim (Echo)","Xét nghiệm chẩn đoán sử dụng sóng siêu âm để tạo ra hình ảnh về cấu trúc tim và đánh giá chức năng của tim.",No,2
14500,Adult Cardiology,14503,"Stress Testing","Evaluation of the heart's response to physical activity or pharmacological stress, often used to detect heart conditions.","Kiểm tra căng thẳng","Đánh giá phản ứng của tim mạch đối với hoạt động thể chất hoặc căng thẳng dược lý, thường được sử dụng để phát hiện các bệnh tim mạch.",No,4
14500,Adult Cardiology,14504,"Coronary Angiography","Invasive procedure to visualize the coronary arteries and diagnose blockages or narrowing.","Xem mạch vành cung","Thủ tục xâm nhập để quan sát các động mạch vành cung và chuẩn đoán tắc nghẽn hoặc co lại.",No,2
14500,Adult Cardiology,14505,"Electrocardiogram (ECG or EKG)","Test to record the electrical activity of the heart and identify abnormal rhythms or signs of heart disease.","Điện tâm đồ (ECG hoặc EKG)","Xét nghiệm để ghi lại hoạt động điện của tim và xác định nhịp độ bất thường hoặc dấu hiệu của bệnh tim mạch.",No,3
14500,Adult Cardiology,14506,"Cardiac Catheterization","Invasive procedure to diagnose and treat heart conditions, such as blocked arteries or heart valve problems.","Xem mạch tim","Thủ tục xâm nhập để chuẩn đoán và điều trị các vấn đề tim mạch, chẳng hạn như động mạch bị tắc nghẽn hoặc vấn đề van tim.",No,1
14500,Adult Cardiology,14507,"Heart Rhythm Management","Diagnosis and management of irregular heart rhythms, including atrial fibrillation (AFib) and bradycardia.","Quản lý nhịp độ tim","Chuẩn đoán và quản lý các nhịp độ tim bất thường, bao gồm nhịp độ tim trên atria (AFib) và nhịp tim chậm.",No,4
14500,Adult Cardiology,14508,"Heart Failure Management","Comprehensive care and treatment for individuals with heart failure to improve symptoms and quality of life.","Quản lý suy tim","Chăm sóc toàn diện và điều trị cho những người mắc suy tim để cải thiện triệu chứng và chất lượng cuộc sống.",No,2
14500,Adult Cardiology,14509,"Hypertension (High Blood Pressure) Care","Diagnosis and management of high blood pressure (hypertension) to reduce the risk of heart disease and stroke.","Chăm sóc tăng huyết áp","Chuẩn đoán và quản lý tăng huyết áp (huyết áp cao) để giảm nguy cơ bệnh tim mạch và đột quỵ.",No,3
14500,Adult Cardiology,14510,"Cardiac Rehabilitation","Supervised exercise and education program for individuals recovering from heart surgery or cardiac events.","Hồi phục tim mạch","Chương trình tập luyện và giáo dục được giám sát cho những người đang phục hồi sau phẫu thuật tim mạch hoặc sự kiện tim mạch.",No,2
14600,General Medicine,14601,"Primary Care Services","Comprehensive healthcare services for individuals, including routine check-ups, screenings, and preventive care.","Dịch vụ chăm sóc sức khỏe cơ bản","Dịch vụ chăm sóc sức khỏe toàn diện cho cá nhân, bao gồm kiểm tra định kỳ, kiểm tra sàng lọc và chăm sóc phòng ngừa.",No,4
14600,General Medicine,14602,"Internal Medicine","Medical care focused on the diagnosis, treatment, and prevention of adult diseases and conditions.","Nội tiết","Chăm sóc y tế tập trung vào chuẩn đoán, điều trị và phòng ngừa các bệnh và tình trạng của người trưởng thành.",No,3
14600,General Medicine,14603,"Chronic Disease Management","Long-term care and management of chronic conditions like diabetes, hypertension, and asthma.","Quản lý bệnh mãn tính","Chăm sóc và quản lý dài hạn cho các tình trạng mãn tính như tiểu đường, tăng huyết áp và hen suyễn.",No,3
14600,General Medicine,14604,"Infectious Disease Consultation","Consultation with an infectious disease specialist for diagnosis and treatment of infectious diseases.","Tư vấn bệnh truyền nhiễm","Tư vấn với chuyên gia bệnh truyền nhiễm để chuẩn đoán và điều trị các bệnh truyền nhiễm.",No,4
14600,General Medicine,14605,"Vaccinations","Administration of routine and travel vaccinations to prevent various diseases.","Tiêm chủng","Tiêm chủng định kỳ và tiêm chủng du lịch để ngăn ngừa nhiều loại bệnh.",No,3
14600,General Medicine,14606,"Wellness Exams","Comprehensive health examinations and screenings to assess overall well-being and detect health issues.","Kiểm tra sức khỏe tổng quát","Kiểm tra sức khỏe toàn diện và kiểm tra sàng lọc để đánh giá tình trạng sức khỏe tổng quan và phát hiện các vấn đề sức khỏe.",No,3
14600,General Medicine,14607,"Telemedicine Services","Remote medical consultations and healthcare services provided via video or phone calls.","Dịch vụ Y tế từ xa","Tư vấn và dịch vụ y tế từ xa thông qua cuộc gọi video hoặc điện thoại.",No,0
14600,General Medicine,14608,"Geriatric Medicine","Medical care specialized in the unique health needs of older adults and seniors.","Nội tiết người già","Chăm sóc y tế chuyên sâu vào những nhu cầu sức khỏe đặc biệt của người cao tuổi và người già.",No,2
14600,General Medicine,14609,"Preventive Health Education","Patient education on lifestyle changes and preventive measures to maintain good health.","Giáo dục sức khỏe phòng ngừa","Giáo dục bệnh nhân về thay đổi lối sống và biện pháp phòng ngừa để duy trì sức khỏe tốt.",No,4
14600,General Medicine,14610,"Mental Health Screening","Screening for mental health issues, including depression, anxiety, and stress, and referral to specialists.","Kiểm tra sức khỏe tâm thần","Kiểm tra các vấn đề về sức khỏe tâm thần, bao gồm trầm cảm, lo âu và căng thẳng, và hướng dẫn đến các chuyên gia.",No,2
14600,General Medicine,14611,"Allergy Testing","Testing to diagnose and identify allergies, followed by treatment options and allergen avoidance strategies.","Kiểm tra dị ứng","Kiểm tra để chuẩn đoán và xác định các dị ứng, sau đó có các phương án điều trị và chiến lược tránh các nguồn gây dị ứng.",No,2
14600,General Medicine,14612,"Diabetes Care and Education","Comprehensive care and education for individuals with diabetes, including blood sugar management and lifestyle guidance.","Chăm sóc và giáo dục về tiểu đường","Chăm sóc toàn diện và giáo dục cho những người mắc tiểu đường, bao gồm quản lý đường huyết và hướng dẫn về lối sống.",No,4
14600,General Medicine,14613,"Pediatric to Adult Transition Care","Support and guidance for adolescents transitioning from pediatric care to adult healthcare services.","Chăm sóc chuyển tiếp từ trẻ em sang người trưởng thành","Hỗ trợ và hướng dẫn cho thanh thiếu niên chuyển từ chăm sóc trẻ em sang dịch vụ chăm sóc sức khỏe người trưởng thành.",No,4
14600,General Medicine,14614,"Chronic Pain Management","Diagnosis and treatment of chronic pain conditions, including the use of pain medications and therapies.","Quản lý đau mãn tính","Chuẩn đoán và điều trị các tình trạng đau mãn tính, bao gồm sử dụng thuốc giảm đau và phương pháp điều trị.",No,2
14600,General Medicine,14615,"Weight Management","Customized weight management plans and guidance for individuals aiming to achieve a healthy weight.","Quản lý cân nặng","Kế hoạch quản lý cân nặng tùy chỉnh và hướng dẫn cho những người muốn đạt cân nặng lành mạnh.",No,4
14600,General Medicine,14616,"Influenza (Flu) Treatment","Diagnosis and treatment of influenza (flu) symptoms to alleviate discomfort and speed recovery.","Trị liệu cúm","Chuẩn đoán và điều trị triệu chứng cúm để giảm bớt khó chịu và tăng tốc quá trình phục hồi.",No,4
14600,General Medicine,14617,"Travel Medicine","Health advice, vaccinations, and preparations for travelers to minimize health risks during international trips.","Y tế du lịch","Lời khuyên sức khỏe, tiêm chủng và chuẩn bị cho người đi du lịch để giảm thiểu nguy cơ sức khỏe trong suốt hành trình quốc tế.",No,4
14600,General Medicine,14618,"Geriatric Health Assessments","Comprehensive health assessments for elderly individuals to identify health issues and provide appropriate care.","Đánh giá sức khỏe người già","Đánh giá sức khỏe toàn diện cho người cao tuổi để xác định các vấn đề sức khỏe và cung cấp chăm sóc thích hợp.",No,3
14600,General Medicine,14619,"Diagnostic Imaging Referrals","Referrals for diagnostic imaging, such as X-rays, CT scans, and MRIs, for further evaluation of medical conditions.","Tư vấn hình ảnh chuẩn đoán","Tư vấn hình ảnh chuẩn đoán, chẳng hạn như tia X, CT scan và MRI, để đánh giá các tình trạng y tế.",No,2
14600,General Medicine,14620,"COPD (Chronic Obstructive Pulmonary Disease) Management","Diagnosis and management of COPD, including lifestyle changes and medications to improve lung function.","Quản lý bệnh phổi tắc nghẽn mãn tính (COPD)","Chuẩn đoán và quản lý COPD, bao gồm thay đổi lối sống và thuốc để cải thiện chức năng phổi.",No,2
14700,Psychology,14701,"Individual Counseling","One-on-one counseling sessions to address personal and emotional concerns with a licensed psychologist.","Tư vấn cá nhân","Các buổi tư vấn một kèm một để giải quyết các vấn đề cá nhân và tâm lý với một chuyên gia tâm lý được cấp phép.",No,4
14700,Psychology,14702,"Couples Therapy","Therapeutic sessions for couples to improve communication, resolve conflicts, and strengthen relationships.","Tư vấn cho cặp đôi","Các buổi tư vấn dành cho các cặp đôi để cải thiện giao tiếp, giải quyết xung đột và củng cố mối quan hệ.",No,4
14700,Psychology,14703,"Child and Adolescent Counseling","Specialized counseling for children and teenagers to address emotional and behavioral issues.","Tư vấn trẻ em và thanh thiếu niên","Tư vấn chuyên sâu cho trẻ em và thanh thiếu niên để giải quyết các vấn đề tâm lý và hành vi.",No,4
14700,Psychology,14704,"Crisis Intervention","Immediate support and counseling for individuals experiencing a mental health crisis or emotional distress.","Xử lý khủng bố","Hỗ trợ và tư vấn ngay lập tức cho những người trải qua cuộc khủng bố tâm lý hoặc cảm xúc đau khổ.",No,3
14700,Psychology,14705,"Group Therapy","Therapeutic sessions conducted in a group setting to address common concerns and provide mutual support.","Tư vấn nhóm","Các buổi tư vấn diễn ra trong môi trường nhóm để giải quyết các vấn đề chung và cung cấp hỗ trợ lẫn nhau.",No,3
14700,Psychology,14706,"Stress Management","Counseling and strategies for managing and reducing stress in daily life.","Quản lý căng thẳng","Tư vấn và chiến lược quản lý và giảm căng thẳng trong cuộc sống hàng ngày.",No,4
14700,Psychology,14707,"Anger Management","Counseling and techniques to understand and control anger-related issues.","Quản lý tức giận","Tư vấn và kỹ thuật để hiểu và kiểm soát các vấn đề liên quan đến tức giận.",No,4
14700,Psychology,14708,"Cognitive Behavioral Therapy (CBT)","Therapeutic approach to modify negative thought patterns and behaviors for improved mental health.","Lý thuyết hành vi tư duy (CBT)","Phương pháp tư duy hành vi để sửa đổi các mô hình suy nghĩ và hành vi tiêu cực để cải thiện tâm lý.",No,3
14700,Psychology,14709,"Addiction Counseling","Counseling for individuals dealing with substance abuse or behavioral addictions.","Tư vấn sự nghiện","Tư vấn cho những người đối mặt với lạm dụng chất và sự nghiện hành vi.",No,4
14700,Psychology,14710,"Eating Disorder Treatment","Support and therapy for individuals with eating disorders like anorexia, bulimia, and binge eating disorder.","Điều trị rối loạn ăn uống","Hỗ trợ và tư vấn cho những người mắc các rối loạn ăn uống như loạn ăn, loạn nôn và rối loạn ăn uống quá mức.",No,4
14700,Psychology,14711,"Trauma and PTSD Therapy","Therapy to address trauma and post-traumatic stress disorder (PTSD) symptoms for healing and recovery.","Tư vấn chấn thương và PTSD","Tư vấn để giải quyết các triệu chứng chấn thương và rối loạn căng thẳng hậu chấn (PTSD) để làm lành và phục hồi.",No,4
14700,Psychology,14712,"Depression and Anxiety Therapy","Therapy and support for individuals experiencing depression and anxiety to improve mental well-being.","Tư vấn trầm cảm và lo âu","Tư vấn và hỗ trợ cho những người trải qua trầm cảm và lo âu để cải thiện tâm trạng tâm lý.",No,4
14700,Psychology,14713,"Parenting Counseling","Counseling and guidance for parents dealing with parenting challenges and family issues.","Tư vấn làm cha mẹ","Tư vấn và hướng dẫn cho các bậc cha mẹ đối mặt với thách thức trong việc nuôi dạy con cái và các vấn đề gia đình.",No,4
14700,Psychology,14714,"Grief and Bereavement Support","Support and counseling for individuals coping with the loss of a loved one and the grieving process.","Hỗ trợ và tư vấn cho người đau buồn và mất mát","Hỗ trợ và tư vấn cho những người đối mặt với việc mất mát người thân yêu và quá trình đau buồn.",No,4
14800,Hepatology,14801,"Liver Function Testing","Diagnostic tests to assess the functioning of the liver and detect liver-related conditions.","Kiểm tra chức năng gan","Các xét nghiệm chẩn đoán để đánh giá chức năng gan và phát hiện các bệnh liên quan đến gan.",No,3
14800,Hepatology,14802,"Hepatitis Screening","Screening tests to identify hepatitis infections and determine the type and severity of the infection.","Xét nghiệm viêm gan","Xét nghiệm sàng lọc để xác định nhiễm trùng viêm gan và xác định loại và mức độ của nhiễm trùng.",No,3
14800,Hepatology,14803,"Cirrhosis Evaluation","Comprehensive evaluation to assess and diagnose cirrhosis, a late stage of scarring (fibrosis) of the liver caused by many forms of liver diseases and conditions.","Đánh giá xơ gan","Đánh giá toàn diện để đánh giá và chẩn đoán xơ gan, giai đoạn muộn của sẹo (xơ cứng) của gan do nhiều dạng bệnh và tình trạng gan gây ra.",No,3
14800,Hepatology,14804,"Non-Alcoholic Fatty Liver Disease (NAFLD) Assessment","Assessment and diagnosis of non-alcoholic fatty liver disease, a condition where fat builds up in the liver and can lead to liver damage.","Đánh giá bệnh gan nhiễm mỡ không do rượu (NAFLD)","Đánh giá và chẩn đoán bệnh gan nhiễm mỡ không do rượu, tình trạng mà mỡ tích tụ trong gan và có thể gây hại cho gan.",No,2
14800,Hepatology,14805,"Liver Biopsy","A medical procedure to remove a small piece of liver tissue for examination and diagnosis of liver conditions.","Viện phẫu cận thận gan","Một thủ thuật y tế để lấy một mẫu nhỏ mô gan để kiểm tra và chẩn đoán các vấn đề gan.",No,0
14800,Hepatology,14806,"Liver Transplant Evaluation","Evaluation and assessment of candidates for liver transplant surgery to treat end-stage liver disease.","Đánh giá cấy ghép gan","Đánh giá và xác định các ứng viên cho phẫu thuật ghép gan để điều trị bệnh gan giai đoạn cuối.",No,2
14800,Hepatology,14807,"Alcoholic Liver Disease Treatment","Treatment and counseling for individuals with liver disease related to alcohol abuse or alcoholism.","Điều trị bệnh gan do rượu","Điều trị và tư vấn cho những người mắc bệnh gan liên quan đến lạm dụng rượu hoặc nghiện rượu.",No,3
14800,Hepatology,14808,"Biliary Tract Disorders Diagnosis","Diagnosis and management of disorders affecting the biliary tract, including the gallbladder and bile ducts.","Chẩn đoán rối loạn đường mật","Chẩn đoán và quản lý các rối loạn ảnh hưởng đến đường mật, bao gồm túi mật và ống mật.",No,3
14800,Hepatology,14809,"Hemochromatosis Treatment","Treatment for hemochromatosis, a genetic disorder where the body absorbs too much iron from the diet.","Điều trị bệnh tăng sắt trong máu","Điều trị bệnh tăng sắt trong máu, một rối loạn di truyền khi cơ thể hấp thụ quá nhiều sắt từ chế độ ăn uống.",No,2
14800,Hepatology,14810,"Autoimmune Hepatitis Management","Management and treatment of autoimmune hepatitis, a chronic liver disease where the immune system attacks the liver.","Quản lý viêm gan tự miễn dịch","Quản lý và điều trị viêm gan tự miễn dịch, một bệnh gan mãn tính khi hệ thống miễn dịch tấn công gan.",No,2
14800,Hepatology,14811,"Liver Cyst Evaluation","Evaluation and diagnosis of liver cysts, fluid-filled sacs in the liver that may require treatment.","Đánh giá nang gan","Đánh giá và chẩn đoán nang gan, các túi chứa nước trong gan có thể cần điều trị.",No,2
14800,Hepatology,14812,"Gallstone Treatment","Medical and surgical treatment for gallstones, solid particles that form in the gallbladder.","Điều trị sỏi túi mật","Điều trị y tế và phẫu thuật cho sỏi túi mật, các hạt rắn hình thành trong túi mật.",No,2
14800,Hepatology,14813,"Liver Function Monitoring","Continuous monitoring of liver function and health for individuals with liver diseases.","Theo dõi chức năng gan","Theo dõi liên tục chức năng gan và sức khỏe cho những người mắc bệnh gan.",No,3
14800,Hepatology,14814,"Liver Fibrosis Assessment","Assessment to measure and evaluate the extent of liver fibrosis in individuals with liver diseases.","Đánh giá xơ gan","Đánh giá để đo lường và đánh giá mức độ xơ gan cho những người mắc bệnh gan.",No,3
14800,Hepatology,14815,"Ascites Management","Treatment and management of ascites, the accumulation of fluid in the abdominal cavity due to liver disease.","Quản lý bệnh nước bụng","Điều trị và quản lý bệnh nước bụng, sự tích tụ của nước trong bụng do bệnh gan.",No,2
14800,Hepatology,14816,"Liver Enzyme Testing","Testing to measure the levels of liver enzymes in the blood, which can indicate liver damage or disease.","Xét nghiệm men gan","Xét nghiệm để đo lường mức men gan trong máu, có thể cho biết thiệt hại hoặc bệnh gan.",No,3
14800,Hepatology,14817,"Alcohol-Related Liver Disease Counseling","Counseling and support for individuals with liver disease related to alcohol abuse or alcoholism.","Tư vấn bệnh gan liên quan đến rượu","Tư vấn và hỗ trợ cho những người mắc bệnh gan liên quan đến lạm dụng rượu hoặc nghiện rượu.",No,4
14800,Hepatology,14818,"Liver Inflammation Diagnosis","Diagnosis and assessment of liver inflammation, which may be caused by various factors including infections and toxins.","Chẩn đoán viêm gan","Chẩn đoán và đánh giá sự viêm nhiễm của gan, có thể do nhiều nguyên nhân khác nhau bao gồm nhiễm trùng và độc tố.",No,3
14800,Hepatology,14819,"Alcoholic Hepatitis Treatment","Treatment for alcoholic hepatitis, a liver inflammation that occurs due to heavy alcohol use.","Điều trị viêm gan do rượu","Điều trị cho viêm gan do rượu, một sự viêm nhiễm gan xảy ra do sử dụng rượu nhiều.",No,3
